0	0
1	0
128552	0
2	67
3	67
4	67
5	67
155	67
558	12
1509	67
2282	67
2984	67
7263	12
10876	2
48703	2
51253	67
87217	67
98617	67
100981	67
101858	67
8	67
20	2
50	2
52	67
183	37
197	67
245	67
264	67
302	67
311	67
317	67
350	37
361	67
410	67
430	37
450	67
453	67
481	37
532	2
544	2
655	67
671	67
691	67
727	67
731	67
744	2
819	2
851	67
855	2
865	2
904	67
913	67
931	2
966	67
974	67
999	67
1003	2
1005	67
1017	67
1037	67
1090	67
1118	67
1119	67
1229	2
1262	37
1268	67
1269	67
1278	67
1287	3456
1289	67
1296	67
1304	37
1305	67
1306	67
1321	67
1327	67
1328	67
1331	37
1334	67
1336	67
1352	67
1438	2
1441	67
1444	67
1450	67
1456	67
1463	67
1466	67
1469	67
1478	67
1480	67
1485	67
1486	67
1487	67
1488	67
1491	67
1492	67
1493	67
1495	67
1502	67
1506	67
1511	67
1512	67
1541	67
1578	67
1605	37
1611	12
1622	67
1638	67
1652	67
1682	67
1687	67
1707	37
1713	67
1741	67
1750	67
1818	37
1819	67
1829	2
1831	67
1834	37
1853	67
1864	2
1865	2
1867	37
1869	67
1882	67
1894	67
1937	67
1953	37
1970	2
2040	67
2116	2616
2133	67
2183	67
2193	37
2197	37
2243	37
2261	67
2268	67
2271	67
2278	67
2286	67
2287	67
2293	2
2339	67
2347	67
2355	67
2358	37
2363	2
2475	67
2486	67
2505	67
2547	67
2550	37
2557	67
2579	67
2657	67
2677	67
2719	67
2723	37
2738	67
2755	67
2772	67
2776	67
2842	67
2850	67
2947	67
2971	67
2995	98
3103	2
3133	37
3137	2
3141	2
3142	37
3144	2
3167	37
3168	67
3171	2
3172	100
3177	67
3194	67
3201	67
3205	37
3210	67
3211	67
3216	67
3230	67
3244	413
3249	67
3277	2
3325	37
3338	37
3339	37
3343	67
3358	67
3372	37
3396	2460
3438	67
3615	67
3619	67
3723	67
3751	2
3760	2
3762	2
3763	2
3798	67
3802	67
3835	67
3838	37
3845	67
3847	67
3876	37
3879	37
3890	67
3903	67
3904	37
3905	67
3923	67
4080	67
4167	67
4173	67
4192	67
4232	67
4234	67
4308	67
4313	37
4360	67
4436	100
4446	67
4489	67
4494	67
4528	2
4542	67
4550	67
4561	2
4590	67
4599	67
4640	67
4689	2
4726	37
4774	67
4820	67
4874	67
4887	37
4900	2
4948	67
4959	67
4994	2
5003	2
5033	67
5054	67
5071	67
5157	67
5291	67
5373	67
5396	67
5496	2
5507	37
5564	67
5578	67
5603	67
5626	67
5641	37
5727	37
5729	67
5761	67
5768	2
5773	67
5819	413
5882	67
6025	67
6128	37
6176	37
6296	99
6306	2
6328	37
6364	2
6392	37
6462	2
6482	37
6559	37
6655	37
6719	37
6743	67
6800	67
6827	67
6834	67
6836	67
7062	2
7089	67
7233	37
7235	37
7269	99
7279	2528
7385	2280
7674	67
7821	67
7845	37
7855	67
7998	2
8357	37
8533	37
8544	37
8684	37
8835	2
8930	67
8968	2
9071	67
9116	67
9282	67
9310	2
9343	67
9665	67
9698	37
9825	37
9829	2
9846	67
9870	37
9979	67
10132	67
10158	67
10197	67
10369	67
10390	67
10428	67
10430	67
10509	67
10661	67
10750	2
10782	37
10818	67
10822	67
10873	67
10932	67
11002	67
11056	37
11086	67
11205	67
11305	67
11409	2
11445	67
11598	2
11640	2
11675	37
11751	217
11818	67
12179	2
12200	37
12211	37
12359	37
12467	67
12661	67
12664	67
12797	2
12976	67
13025	167
13106	2
13199	67
13248	67
13303	67
13335	67
13518	67
13539	37
13551	67
13683	67
14124	37
14126	37
14203	2
14366	3
14416	67
15132	37
15203	2
15285	67
15505	67
15654	37
15979	37
16001	67
16308	37
16331	67
16351	67
16531	67
16560	67
16572	67
16697	37
16733	37
16751	2
16786	37
16821	67
16925	67
16926	67
16930	67
16941	67
16955	37
16971	67
16981	67
16985	67
16992	67
16993	67
16995	67
17001	67
17005	67
17006	67
17007	67
17012	67
17013	67
17014	67
17015	67
17019	67
17020	67
17025	67
17026	67
17030	67
17042	67
17048	67
17059	67
17069	67
17072	67
17073	67
17102	2
17337	67
17343	67
17344	67
17349	67
17354	67
17359	67
17360	67
17362	67
17376	67
17381	67
17386	67
17391	67
17393	67
17394	67
17396	67
