30	0
1412	0
3352	6
5254	10
5543	10
7478	10
3	0
28	0
39	0
54	0
108	0
152	0
178	0
182	0
214	0
271	0
286	0
300	0
348	0
349	0
371	0
567	0
581	0
584	0
586	0
590	0
604	0
611	0
8283	0
25	0
6	0
8	0
19	0
23	0
29	0
33	0
35	0
50	0
55	0
75	0
80	0
86	0
94	0
127	0
154	0
192	0
224	0
226	0
246	0
252	0
255	0
257	0
261	0
273	0
280	0
282	0
299	0
302	0
306	0
308	0
310	0
322	0
325	0
339	0
356	0
358	0
363	0
370	0
373	0
377	0
379	0
407	0
415	0
422	0
428	0
439	0
488	0
514	0
545	0
549	0
560	0
592	0
600	0
645	0
650	0
659	0
664	0
667	0
673	0
675	0
696	0
706	0
723	0
739	0
756	0
857	0
864	0
893	0
959	0
994	0
1131	0
3755	0
8282	0
8284	0
4	0
10	0
38	0
56	0
130	0
140	0
147	0
151	0
232	0
243	0
341	0
606	0
5	0
61	0
89	0
93	0
153	0
163	0
167	0
168	0
175	0
34	0
132	0
135	0
171	0
183	0
216	0
219	0
227	0
228	0
236	0
250	0
258	0
259	0
274	0
285	1
290	0
298	0
301	0
304	0
317	0
319	0
359	0
362	0
378	0
390	0
391	0
392	0
394	0
396	0
402	0
405	0
406	0
421	0
427	0
431	0
432	0
433	0
435	0
440	0
447	0
538	0
564	0
566	0
579	0
589	0
609	0
613	0
616	0
617	0
619	0
643	0
656	0
665	0
668	0
691	0
694	0
700	0
704	0
717	0
730	0
733	0
741	0
761	0
765	1
779	0
789	0
791	0
798	0
802	0
813	0
820	0
826	0
863	0
871	0
881	0
885	0
895	0
897	0
904	0
906	0
907	0
913	0
922	0
932	0
936	0
955	0
960	0
963	0
966	0
971	0
972	0
978	0
979	0
983	0
991	0
993	0
995	0
1007	0
1014	0
1022	0
1026	0
1032	0
1035	0
1043	0
1055	0
1062	0
1125	0
1144	0
1152	0
1156	0
1160	0
1167	0
1168	0
1218	0
1220	0
1221	0
1222	0
1234	0
1241	0
1248	0
1253	0
1261	0
1297	0
1321	0
1326	0
1377	0
1389	0
1390	0
1394	0
1396	0
1428	0
1439	0
1441	0
1442	0
1446	0
1453	1
1464	0
1465	0
1468	0
1471	0
1472	0
1476	0
1478	0
1484	0
1485	0
1487	0
1489	0
1490	0
1497	0
1501	0
1506	0
1507	0
1513	0
1514	0
1518	0
1524	0
1525	0
1531	0
1532	0
1533	0
1538	0
1549	1
1555	0
1556	0
1557	0
1563	0
1569	0
1573	0
1587	0
1597	0
1610	0
1619	0
1641	0
1648	0
1652	0
1654	0
1657	0
1662	0
1669	0
1679	1
1689	0
1692	0
1701	0
1716	0
1718	0
1752	0
1758	0
1768	0
1774	0
1783	0
1787	0
1788	0
1798	0
1861	0
1864	0
1982	10
2409	0
2651	1
2843	0
2909	6
3892	1
4037	10
4134	10
4792	10
4942	6
5323	6
5697	10
6227	10
6330	10
6624	10
6765	10
6790	10
6965	10
7161	10
7632	10
8290	0
7	0
32	0
105	0
524	0
1190	0
1193	0
1425	0
1919	0
8287	0
36	0
49	0
144	0
150	0
389	0
506	0
587	0
607	0
622	0
624	0
627	0
628	0
631	0
636	0
637	0
657	0
658	0
674	0
677	0
681	0
687	0
715	0
719	0
725	0
749	0
760	0
778	1
806	0
810	0
817	0
822	0
844	0
866	0
868	0
875	0
878	0
882	0
938	10
977	0
1092	0
9	0
517	0
559	0
626	0
918	0
982	0
1049	0
1103	0
1384	1
1580	0
1618	0
1717	0
1855	0
1966	0
743	0
746	0
748	0
750	0
11	0
15	6
72	0
95	0
204	0
230	0
313	0
332	0
334	0
338	0
350	0
372	0
429	0
465	1
575	0
608	6
644	0
647	0
684	0
705	0
707	0
710	0
722	0
744	1
762	0
763	0
764	0
771	0
793	0
803	0
805	0
825	6
829	0
836	0
837	0
838	0
839	0
849	0
853	0
859	0
873	0
887	0
908	0
929	0
934	0
935	0
937	0
941	0
942	0
943	0
945	0
946	0
947	0
956	0
958	0
968	0
975	0
985	0
989	0
999	0
1000	0
1006	0
1012	0
1018	0
1031	0
1034	0
1061	0
1075	0
1080	0
1097	1
1111	0
1124	0
1127	0
1128	0
1137	0
1151	0
1154	0
1164	0
1165	0
1185	0
1186	0
1191	10
1196	0
1199	0
1200	1
1201	0
1203	0
1211	0
1230	0
1239	6
1243	0
1250	0
1259	1
1260	0
1279	0
1282	0
1284	0
1285	0
1286	0
1296	0
1305	1
1307	6
1310	6
1319	0
1322	0
1330	0
1353	0
1360	6
1372	0
1374	10
1375	0
1378	0
1382	0
1385	6
1402	0
1407	0
1411	0
1413	0
1418	0
1420	0
1435	0
1437	1
1444	0
1482	0
1486	0
1492	0
1496	0
1520	0
1521	0
1534	0
1542	10
1547	0
1550	6
1565	0
1566	0
1583	1
1585	0
1592	1
1608	0
1613	0
1621	0
1622	0
1628	0
1629	0
1633	1
1637	1
1638	0
1646	1
1649	0
1653	1
1658	0
1661	0
1672	0
1680	6
1687	0
1688	6
1697	0
1700	0
1706	1
1707	0
1714	0
1726	0
1729	6
1730	0
1732	0
1746	0
1747	0
1749	1
1757	0
1769	6
1771	0
1772	0
1780	0
1791	0
1802	0
1805	0
1811	0
1816	0
1835	1
1836	0
1842	0
1847	0
1848	0
1849	0
1857	0
1858	0
1859	0
1880	0
1884	0
1888	0
1893	0
1901	0
1903	0
1908	0
1920	0
1927	0
1953	0
1956	0
1963	0
1964	0
1965	0
1969	0
1973	0
1977	0
1979	0
1983	0
1985	0
1987	0
1990	6
1991	1
1992	0
1997	0
2004	0
2007	0
2014	6
2055	0
2060	0
2062	0
2066	0
2071	0
2073	0
2076	0
2079	0
2085	0
2091	0
2095	0
2097	0
2101	0
2109	6
2114	1
2117	0
2119	0
2128	0
2134	6
2137	0
2144	6
2145	6
2151	0
2157	0
2168	0
2178	0
2181	0
2182	0
2193	0
2202	0
2205	0
2206	0
2210	1
2237	6
2240	1
2241	0
2246	0
2252	1
2253	0
2257	1
2273	10
2289	6
2294	1
2328	1
2329	0
2332	1
2333	0
2339	0
2341	0
2345	0
2350	0
2362	0
2364	6
2381	6
2384	6
2385	0
2397	0
2400	0
2410	1
2411	1
2426	1
2435	1
2456	6
2470	0
2475	0
2479	0
2484	0
2485	1
2490	6
2499	0
2504	1
2506	6
2508	1
2517	6
2535	6
2544	1
2565	10
2570	0
2575	1
2579	0
2580	0
2585	1
2587	1
2593	1
2595	1
2604	0
2612	6
2619	1
2625	1
2643	0
2646	1
2653	1
2655	6
2657	1
2665	1
2669	0
2685	0
2686	1
2696	6
2720	1
2727	1
2746	1
2754	1
2760	6
2763	0
2775	6
2777	0
2787	6
2794	1
2811	6
2859	6
2871	6
2900	1
2923	1
2932	6
2958	1
2981	6
3002	6
3005	1
3007	1
3010	1
3014	6
3024	1
3026	1
3028	1
3034	6
3059	1
3073	6
3084	1
3092	6
3114	1
3117	1
3125	6
3136	0
3140	1
3144	1
3180	1
3192	6
3258	1
3260	1
3284	6
3291	6
3309	6
3321	6
3334	10
3394	1
3404	1
3433	6
3439	1
3443	6
3447	6
3452	6
3453	6
3454	6
3458	6
3463	6
3464	6
3480	1
3529	1
3537	6
3557	1
3562	1
3568	6
3607	6
3615	6
3631	6
3635	6
3645	6
3650	1
3660	6
3661	6
3680	1
3748	6
3787	6
3800	1
3806	6
3807	1
3812	6
3830	10
3843	6
3847	1
3871	1
3903	1
3926	1
3937	1
3956	6
3958	6
3967	1
3970	1
4011	6
4013	6
4021	1
4024	6
4040	6
4043	6
4044	6
4055	6
4058	6
4065	6
4072	6
4088	6
4103	6
4124	6
4162	6
4179	6
4201	6
4212	6
4231	6
4247	6
4256	6
4261	6
4263	6
4266	6
4269	6
4289	6
4290	6
4297	6
4299	6
4335	6
4384	6
4417	6
4422	6
4424	6
4463	6
4485	6
4510	6
4528	6
4531	6
4547	6
4578	6
4613	6
4661	6
4662	6
4706	6
4709	10
4719	6
4796	6
4808	6
4811	6
4814	6
4820	6
4827	6
4938	6
4962	6
5026	6
5037	10
5055	6
5073	6
5092	6
5100	6
5106	6
5130	6
5132	6
5144	6
5802	10
6170	10
6496	10
6715	10
6739	10
8286	0
8291	0
8293	1
12	0
663	0
697	0
2708	1
3371	1
4233	6
13	0
14	0
324	0
368	0
477	0
797	0
1053	0
1123	0
2016	1
8285	0
417	1
737	10
974	1
2229	1
2398	6
4561	6
4600	6
4645	6
4658	6
7871	10
8292	0
16	0
17	0
18	0
20	0
321	0
425	10
861	0
896	10
981	0
1044	0
1352	0
1604	0
2165	0
2281	0
2285	1
2324	1
2348	0
2693	1
2774	10
2828	1
2877	0
3027	6
3456	6
3516	1
3614	6
4373	6
5327	6
5714	10
5775	10
5780	6
5814	10
5818	10
6229	10
6262	10
6780	10
7726	10
8288	0
21	0
794	0
2814	1
22	0
601	0
670	0
1029	0
1039	0
1593	0
24	0
311	0
633	0
742	0
769	0
856	1
1100	1
1267	1
1315	1
1357	0
1416	1
1419	1
1473	0
1548	6
1705	1
1723	0
1734	1
1754	1
1781	1
1808	1
1814	1
1837	1
2209	1
2225	1
2264	1
2276	10
2323	1
2354	6
2371	1
2375	1
2516	6
2542	1
2560	1
2660	1
2667	1
2697	1
2707	1
2815	1
2819	1
2822	6
2830	1
2922	1
2926	1
2955	1
2963	1
2999	1
3018	1
3089	6
3164	1
3351	1
3408	1
3410	1
3473	1
3586	10
3643	6
3792	10
3854	6
3898	6
3910	6
4276	6
4310	10
4338	6
4349	6
4712	10
4944	10
4953	6
4999	6
5123	6
5162	6
5341	6
5412	6
5423	10
5484	6
5511	6
5596	10
5863	6
6097	10
6272	10
6441	10
6566	10
6833	10
6855	10
6869	10
6948	10
6955	10
7119	10
7143	10
7144	10
1030	0
1077	0
2801	0
6251	10
1023	0
1038	0
1166	1
2120	1
2135	1
2297	1
2594	1
2599	1
2620	10
2689	6
2831	6
2834	1
3150	1
3274	6
3489	1
4099	6
4303	1
4483	10
4574	6
4717	10
4781	10
4929	6
5022	10
5459	6
5529	10
5605	10
5799	10
5804	10
5822	10
5897	10
6006	10
6044	10
6151	10
6437	10
7115	10
7289	10
7908	10
8174	10
37	0
3976	6
4735	6
6123	10
40	0
26	0
419	0
41	0
42	0
823	0
1024	6
6458	10
7108	10
43	0
44	0
2652	1
3813	6
4687	6
4795	10
4875	10
5439	10
6306	10
6432	10
7092	10
8295	10
45	0
46	0
3435	1
3506	1
47	0
1236	0
1300	0
1564	0
1603	0
2185	0
3720	6
3803	10
3897	6
3946	1
4189	6
5922	10
6875	10
8212	10
8294	1
48	0
51	0
52	0
53	6
1744	1
3276	6
3646	1
3717	1
4183	1
4191	6
4235	6
4389	6
4666	6
4764	10
5079	10
5640	6
5998	10
840	10
5404	10
5545	10
5582	10
6198	10
6498	10
6503	10
6913	10
6946	10
7040	10
7052	10
7295	10
682	0
714	0
784	0
795	0
1020	0
1432	0
515	0
2211	0
57	0
58	0
5378	10
8237	10
59	0
928	0
1595	0
1918	0
2174	1
2547	1
2550	1
2724	1
2946	1
2966	1
2972	6
2977	1
2979	1
3015	10
5624	10
6166	10
60	0
7624	10
62	0
2092	0
2247	0
27	0
2369	10
2917	6
4400	6
4448	6
4715	10
4828	10
5210	10
5743	6
5844	6
6246	10
63	0
